Time(s),BP(mmHg)
56.02,61.5348551000674
56.024,64.04648183884565
56.028,66.97671303408696
56.032,70.11624645755978
56.036,73.25577988103261
56.04,76.81391776096848
56.044,80.58135786913587
56.048,84.34879797730326
56.052,88.32554031370218
56.056,92.51158487833261
56.06,96.48832721473153
56.064,100.25576732289892
56.068,104.23250965929783
56.072,108.20925199569675
56.076,111.5580876474011
56.08,114.69762107087392
56.084,116.79064335318914
56.088,119.51157232019892
56.092,120.76738568958805
56.096,122.44180351544023
56.1,122.65110574367175
56.104,123.0697102001348
56.108,122.44180351544023
56.112,121.81389683074566
56.116,120.97668791781958
56.12,119.09296786373588
56.124,117.83715449434675
56.128,116.3720388967261
56.132,114.90692329910544
56.136,112.39529656032718
56.14,110.93018096270653
56.144,109.04646090862283
56.148,106.7441363980761
56.152,105.06971857222392
56.156,103.39530074637175
56.16,101.51158069228805
56.164,99.20925618174131
56.168,97.95344281235218
56.172,96.48832721473153
56.176,94.81390938887935
56.18,93.13949156302718
56.184,91.67437596540653
56.188,90.62786482424892
56.192,88.95344699839674
56.196,88.11623808547066
56.2,86.44182025961848
56.204,85.39530911846087
56.208,83.93019352084022
56.212,83.51158906437718
56.216,82.46507792321957
56.22,81.41856678206196
56.224,80.58135786913587
56.228,79.74414895620978
56.232,79.32554449974674
56.236,78.69763781505218
56.24,78.06973113035761
56.244,77.44182444566304
56.248,76.60461553273696
56.252,75.76740661981087
56.256,75.1394999351163
56.26,74.30229102219022
56.264,73.67438433749565
56.268,72.83717542456957
56.272,72.41857096810652
56.276,71.37205982694891
56.28,70.53485091402283
56.284,70.11624645755978
56.288,69.48833977286522
56.292,68.86043308817065
56.296,68.44182863170761
56.3,67.81392194701304
56.304,67.60461971878152
56.308,66.97671303408696
56.312,66.34880634939239
56.316,65.93020189292935
56.32,65.5115974364663
56.324,65.09299298000326
56.328,65.09299298000326
56.332,64.67438852354022
56.336,64.67438852354022
56.34,64.25578406707717
56.344,64.88369075177174
56.348,64.25578406707717
56.352,64.25578406707717
56.356,64.67438852354022
56.36,64.4650862953087
56.364,64.88369075177174
56.368,64.67438852354022
56.372,65.30229520823478
56.376,65.5115974364663
56.38,65.30229520823478
56.384,65.93020189292935
56.388,66.13950412116087
56.392,66.34880634939239
56.396,66.76741080585543
56.4,67.18601526231848
56.404,67.39531749055
56.408,67.60461971878152
56.412,68.02322417524456
56.416,68.65113085993913
56.42,68.23252640347609
56.424,68.44182863170761
56.428,69.48833977286522
56.432,70.11624645755978
56.436,69.69764200109674
56.44,70.11624645755978
56.444,70.3255486857913
56.448,70.53485091402283
56.452,70.53485091402283
56.456,70.95345537048587
56.46,70.95345537048587
56.464,70.95345537048587
56.468,71.37205982694891
56.472,71.58136205518043
56.476,71.16275759871739
56.48,71.16275759871739
56.484,71.58136205518043
56.488,71.58136205518043
56.492,71.37205982694891
56.496,71.16275759871739
56.5,70.95345537048587
56.504,70.53485091402283
56.508,70.53485091402283
56.512,70.53485091402283
56.516,70.3255486857913
56.52,70.11624645755978
56.524,69.69764200109674
56.528,69.69764200109674
56.532,69.48833977286522
56.536,68.86043308817065
56.54,68.65113085993913
56.544,68.86043308817065
56.548,68.02322417524456
56.552,67.60461971878152
56.556,67.60461971878152
56.56,67.39531749055
56.564,66.55810857762391
56.568,66.13950412116087
56.572,65.93020189292935
56.576,65.30229520823478
56.58,65.5115974364663
56.584,65.09299298000326
56.588,64.67438852354022
56.592,64.25578406707717
56.596,63.837179610614136
56.6,63.837179610614136
56.604,63.41857515415109
56.608,62.99997069768805
56.612,62.372064012993484
56.616,62.79066846945653
56.62,61.95345955653044
56.624,61.5348551000674
56.628,61.325552871835875
56.632,60.69764618714131
56.636,60.48834395890979
56.64,60.48834395890979
56.644,60.069739502446744
56.648,60.069739502446744
56.652,59.023228361289135
56.656,59.44183281775218
56.66,58.81392613305761
56.664,58.39532167659457
56.668,58.39532167659457
56.672,58.18601944836305
56.676,57.55811276366848
56.68,57.34881053543696
56.684,57.13950830720544
56.688,57.13950830720544
56.692,56.720903850742395
56.696,56.511601622510874
56.7,56.30229939427935
56.704,56.09299716604783
56.708,56.30229939427935
56.712,55.88369493781631
56.716,55.465090481353265
56.72,55.465090481353265
56.724,55.04648602489022
56.728,55.25578825312174
56.732,55.04648602489022
56.736,54.418579340195656
56.74,54.62788156842718
56.744,54.62788156842718
56.748,54.418579340195656
56.752,53.99997488373261
56.756,53.99997488373261
56.76,54.209277111964134
56.764,53.99997488373261
56.768,53.99997488373261
56.772,53.79067265550109
56.776,53.79067265550109
56.78,53.79067265550109
56.784,53.79067265550109
56.788,53.37206819903805
56.792,53.58137042726957
56.796,53.79067265550109
56.8,53.162765970806525
56.804,52.953463742575
56.808,53.162765970806525
56.812,53.162765970806525
56.816,53.37206819903805
56.82,53.162765970806525
56.824,52.953463742575
56.828,53.37206819903805
56.832,53.162765970806525
56.836,52.953463742575
56.84,52.32555705788044
56.844,52.74416151434348
56.848,52.53485928611196
56.852,52.32555705788044
56.856,52.116254829648916
56.86,52.53485928611196
56.864,52.32555705788044
56.868,52.53485928611196
56.872,52.953463742575
56.876,53.162765970806525
56.88,54.209277111964134
56.884,55.25578825312174
56.888,56.93020607897392
56.892,58.39532167659457
56.896,60.48834395890979
56.9,62.99997069768805
56.904,65.30229520823478
56.908,68.02322417524456
56.912,71.16275759871739
56.916,74.51159325042174
56.92,77.86042890212609
56.924,81.20926455383044
56.928,84.97670466199783
56.932,88.95344699839674
56.936,93.13949156302718
56.94,97.11623389942609
56.944,101.30227846405653
56.948,104.8604163439924
56.952,109.04646090862283
56.956,113.23250547325327
56.96,116.58134112495762
56.964,119.51157232019892
56.968,122.02319905897718
56.972,124.1162213412924
56.976,125.79063916714458
56.98,126.62784808007066
56.984,127.0464525365337
56.988,127.25575476476523
56.992,126.83715030830218
56.996,125.9999413953761
57.0,124.95343025421849
57.004,123.27901242836631
57.008,122.2325012872087
57.012,120.76738568958805
57.016,119.3022700919674
57.02,116.79064335318914
57.024,115.11622552733697
57.028,113.65110992971631
57.032,111.34878541916957
57.036,109.04646090862283
57.04,107.37204308277066
57.044,105.69762525691849
57.048,104.02320743106631
57.052,102.34878960521414
57.056,100.67437177936196
57.06,98.37204726881522
57.064,97.74414058412066
57.068,95.86042053003696
57.072,94.81390938887935
57.076,93.13949156302718
57.08,91.67437596540653
57.084,91.04646928071196
57.088,89.37205145485979
57.092,88.5348425419337
57.096,87.27902917254457
57.1,86.44182025961848
57.104,85.81391357492392
57.108,84.97670466199783
57.112,84.34879797730326
57.116,83.51158906437718
57.12,82.67438015145109
57.124,81.837171238525
57.128,81.20926455383044
57.132,80.99996232559891
57.136,79.9534511844413
57.14,79.11624227151522
57.144,79.11624227151522
57.148,78.06973113035761
57.152,77.44182444566304
57.156,77.23252221743152
57.16,76.60461553273696
57.164,75.76740661981087
57.168,74.93019770688478
57.172,74.0929887939587
57.176,73.67438433749565
57.18,73.04647765280109
57.184,71.99996651164348
57.188,71.37205982694891
57.192,70.74415314225435
57.196,70.95345537048587
57.2,69.90694422932826
57.204,69.69764200109674
57.208,69.06973531640217
57.212,68.86043308817065
57.216,68.86043308817065
57.22,68.23252640347609
57.224,68.02322417524456
57.228,68.44182863170761
57.232,68.23252640347609
57.236,68.02322417524456
57.24,68.02322417524456
57.244,67.60461971878152
57.248,67.81392194701304
57.252,67.18601526231848
57.256,67.81392194701304
57.26,68.02322417524456
57.264,68.02322417524456
57.268,68.02322417524456
57.272,68.02322417524456
57.276,68.86043308817065
57.28,69.48833977286522
57.284,69.69764200109674
57.288,69.90694422932826
57.292,69.90694422932826
57.296,70.53485091402283
57.3,71.37205982694891
57.304,71.37205982694891
57.308,71.37205982694891
57.312,71.37205982694891
57.316,71.37205982694891
57.32,71.99996651164348
57.324,72.209268739875
57.328,72.41857096810652
57.332,72.62787319633804
57.336,72.209268739875
57.34,73.04647765280109
57.344,72.41857096810652
57.348,73.25577988103261
57.352,73.04647765280109
57.356,73.25577988103261
57.36,73.04647765280109
57.364,73.04647765280109
57.368,73.04647765280109
57.372,73.04647765280109
57.376,72.83717542456957
57.38,72.62787319633804
57.384,72.41857096810652
57.388,72.41857096810652
57.392,72.209268739875
57.396,71.99996651164348
57.4,71.37205982694891
57.404,71.37205982694891
57.408,70.95345537048587
57.412,70.3255486857913
57.416,70.3255486857913
57.42,70.11624645755978
57.424,69.69764200109674
57.428,68.44182863170761
57.432,68.86043308817065
57.436,68.23252640347609
57.44,68.02322417524456
57.444,68.02322417524456
57.448,67.60461971878152
57.452,67.39531749055
57.456,66.76741080585543
57.46,66.97671303408696
57.464,66.34880634939239
57.468,65.93020189292935
57.472,65.5115974364663
57.476,64.67438852354022
57.48,63.837179610614136
57.484,64.67438852354022
57.488,63.837179610614136
57.492,63.20927292591957
57.496,62.99997069768805
57.5,62.99997069768805
57.504,62.16276178476196
57.508,61.74415732829892
57.512,61.74415732829892
57.516,61.325552871835875
57.52,60.48834395890979
57.524,60.069739502446744
57.528,59.86043727421522
57.532,60.279041730678266
57.536,59.6511350459837
57.54,59.023228361289135
57.544,58.81392613305761
57.548,58.81392613305761
57.552,58.18601944836305
57.556,57.976717220131526
57.56,57.767414991900004
57.564,57.13950830720544
57.568,56.720903850742395
57.572,56.720903850742395
57.576,56.30229939427935
57.58,56.30229939427935
57.584,55.465090481353265
57.588,55.465090481353265
57.592,55.25578825312174
57.596,55.25578825312174
57.6,55.04648602489022
57.604,54.418579340195656
57.608,53.99997488373261
57.612,54.418579340195656
57.616,53.99997488373261
57.62,53.79067265550109
57.624,53.79067265550109
57.628,53.79067265550109
57.632,53.58137042726957
57.636,53.162765970806525
57.64,53.162765970806525
57.644,53.162765970806525
57.648,52.953463742575
57.652,52.953463742575
57.656,52.953463742575
57.66,52.32555705788044
57.664,52.116254829648916
57.668,52.116254829648916
57.672,52.53485928611196
57.676,52.32555705788044
57.68,51.69765037318587
57.684,51.906952601417395
57.688,52.116254829648916
57.692,52.74416151434348
57.696,52.116254829648916
57.7,52.116254829648916
57.704,51.06974368849131
57.708,51.906952601417395
57.712,51.48834814495435
57.716,51.906952601417395
57.72,51.27904591672283
57.724,51.69765037318587
57.728,51.69765037318587
57.732,51.27904591672283
57.736,51.27904591672283
57.74,51.69765037318587
57.744,51.69765037318587
57.748,51.27904591672283
57.752,51.27904591672283
57.756,51.69765037318587
57.76,51.27904591672283
57.764,51.48834814495435
57.768,51.27904591672283
57.772,51.06974368849131
57.776,50.860441460259786
57.78,50.44183700379674
57.784,51.06974368849131
57.788,51.06974368849131
57.792,50.651139232028264
57.796,50.651139232028264
57.8,50.44183700379674
57.804,50.44183700379674
57.808,50.44183700379674
57.812,50.651139232028264
57.816,50.860441460259786
57.82,50.651139232028264
57.824,51.48834814495435
57.828,52.53485928611196
57.832,53.58137042726957
57.836,55.04648602489022
57.84,56.93020607897392
57.844,59.23253058952066
57.848,61.5348551000674
57.852,63.837179610614136
57.856,66.76741080585543
57.86,69.69764200109674
57.864,73.04647765280109
57.868,76.39531330450544
57.872,80.37205564090435
57.876,84.34879797730326
57.88,88.5348425419337
57.884,92.09298042186957
57.888,96.2790249865
57.892,100.67437177936196
57.896,104.65111411576088
57.9,109.04646090862283
57.904,112.81390101679023
57.908,115.95343444026305
57.912,119.3022700919674
57.916,121.60459460251414
57.92,123.27901242836631
57.924,125.37203471068153
57.928,126.62784808007066
57.932,127.0464525365337
57.936,126.62784808007066
57.94,125.79063916714458
57.944,124.95343025421849
57.948,123.69761688482936
57.952,122.2325012872087
57.956,120.76738568958805
57.96,119.09296786373588
57.964,117.4185500378837
57.968,114.90692329910544
57.972,113.02320324502175
57.976,111.13948319093805
57.98,108.83715868039131
57.984,107.16274085453914
57.988,105.06971857222392
57.992,103.18599851814022
57.996,102.13948737698261
58.0,99.83716286643588
58.004,98.1627450405837
58.008,96.2790249865
58.012,94.39530493241631
58.016,93.13949156302718
58.02,91.25577150894348
58.024,90.62786482424892
58.028,89.16274922662826
58.032,87.48833140077609
58.036,85.81391357492392
58.04,85.39530911846087
58.044,83.7208912926087
58.048,82.67438015145109
58.052,82.46507792321957
58.056,81.20926455383044
58.06,80.58135786913587
58.064,79.74414895620978
58.068,79.11624227151522
58.072,78.69763781505218
58.076,78.27903335858913
58.08,77.86042890212609
58.084,76.81391776096848
58.088,76.18601107627391
58.092,75.76740661981087
58.096,74.51159325042174
58.1,74.51159325042174
58.104,73.67438433749565
58.108,73.04647765280109
58.112,72.41857096810652
58.116,72.62787319633804
58.12,70.95345537048587
58.124,70.11624645755978
58.128,69.48833977286522
58.132,69.2790375446337
58.136,68.86043308817065
58.14,68.23252640347609
58.144,68.02322417524456
58.148,67.60461971878152
58.152,66.34880634939239
58.156,66.34880634939239
58.16,65.93020189292935
58.164,66.34880634939239
58.168,65.93020189292935
58.172,65.5115974364663
58.176,64.88369075177174
58.18,65.5115974364663
58.184,64.67438852354022
58.188,65.5115974364663
58.192,65.30229520823478
58.196,65.72089966469782
58.2,65.93020189292935
58.204,65.72089966469782
58.208,65.93020189292935
58.212,66.55810857762391
58.216,66.76741080585543
58.22,66.76741080585543
58.224,67.18601526231848
58.228,67.81392194701304
58.232,67.81392194701304
58.236,67.81392194701304
58.24,68.44182863170761
58.244,68.86043308817065
58.248,69.06973531640217
58.252,69.69764200109674
58.256,69.69764200109674
58.26,69.90694422932826
58.264,70.3255486857913
58.268,70.53485091402283
58.272,70.74415314225435
58.276,70.74415314225435
58.28,71.37205982694891
58.284,71.99996651164348
58.288,71.58136205518043
58.292,71.37205982694891
58.296,72.209268739875
58.3,72.41857096810652
58.304,71.99996651164348
58.308,71.58136205518043
58.312,72.41857096810652
58.316,71.58136205518043
58.32,71.37205982694891
58.324,71.37205982694891
58.328,71.37205982694891
58.332,71.37205982694891
58.336,70.95345537048587
58.34,70.95345537048587
58.344,70.53485091402283
58.348,70.53485091402283
58.352,70.11624645755978
58.356,69.69764200109674
58.36,69.69764200109674
58.364,69.2790375446337
58.368,68.65113085993913
58.372,68.86043308817065
58.376,68.23252640347609
58.38,68.02322417524456
58.384,67.39531749055
58.388,67.39531749055
58.392,66.55810857762391
58.396,66.13950412116087
58.4,66.13950412116087
58.404,65.72089966469782
58.408,65.5115974364663
58.412,64.67438852354022
58.416,64.67438852354022
58.42,63.837179610614136
58.424,63.837179610614136
58.428,63.837179610614136
58.432,62.99997069768805
58.436,62.372064012993484
58.44,62.16276178476196
58.444,61.95345955653044
58.448,61.325552871835875
58.452,60.48834395890979
58.456,60.48834395890979
58.46,59.6511350459837
58.464,59.6511350459837
58.468,59.6511350459837
58.472,59.44183281775218
58.476,58.81392613305761
58.48,58.39532167659457
58.484,58.39532167659457
58.488,57.767414991900004
58.492,56.93020607897392
58.496,57.13950830720544
58.5,56.93020607897392
58.504,56.511601622510874
58.508,56.09299716604783
58.512,55.88369493781631
58.516,56.09299716604783
58.52,55.04648602489022
58.524,55.25578825312174
58.528,55.04648602489022
58.532,54.62788156842718
58.536,53.99997488373261
58.54,53.99997488373261
58.544,53.79067265550109
58.548,53.37206819903805
58.552,53.37206819903805
58.556,53.162765970806525
58.56,52.953463742575
58.564,52.953463742575
58.568,52.953463742575
58.572,52.116254829648916
58.576,52.116254829648916
58.58,51.906952601417395
58.584,52.116254829648916
58.588,51.48834814495435
