Time(s),EEG (C4-A1)(mV)
49.96,0.013374805598755831
49.964,0.016174183514774496
49.968,0.013841368584758942
49.972,0.01088646967340591
49.976,0.009642301710730949
49.98,0.008709175738724729
49.984,0.005909797822706065
49.988,0.0018662519440124418
49.992,-0.001244167962674961
49.996,-0.004043545878693624
50.0,-0.006220839813374806
50.004,-0.008242612752721618
50.008,-0.006998444790046656
50.012,-0.005443234836702955
50.016,-0.004043545878693624
50.02,-0.00031104199066874026
50.024,0.0035769828926905133
50.028,0.006220839813374806
50.032,0.00933125972006221
50.036,0.016640746500777605
50.04,0.024883359253499222
50.044,0.027527216174183515
50.048,0.029237947122861586
50.052,0.03359253499222395
50.056,0.03639191290824261
50.06,0.03685847589424572
50.064,0.039191290824261274
50.068,0.03639191290824261
50.072,0.03110419906687403
50.076,0.027993779160186624
50.08,0.024883359253499222
50.084,0.0208398133748056
50.088,0.017573872472783827
50.092,0.014930015552099534
50.096,0.015241057542768274
50.1,0.015552099533437015
50.104,0.016018662519440126
50.108,0.014463452566096423
50.112,0.016640746500777605
50.116,0.018351477449455676
50.12,0.0208398133748056
50.124,0.024883359253499222
50.128,0.027838258164852255
50.132,0.027838258164852255
50.136,0.0343701399688958
50.14,0.042301710730948676
50.144,0.04432348367029549
50.148,0.04836702954898912
50.152,0.05287713841368585
50.156,0.05598755832037325
50.16,0.0594090202177294
50.164,0.06298600311041991
50.168,0.06283048211508553
50.172,0.05909797822706065
50.176,0.05723172628304821
50.18,0.05583203732503888
50.184,0.05069984447900466
50.188,0.04494556765163297
50.192,0.038880248833592534
50.196,0.03421461897356143
50.2,0.030171073094867808
50.204,0.0255054432348367
50.208,0.02192846034214619
50.212,0.02021772939346812
50.216,0.018506998444790045
50.22,0.018818040435458788
50.224,0.02177293934681182
50.228,0.023017107309486782
50.232,0.023017107309486782
50.236,0.028304821150855364
50.24,0.03328149300155521
50.244,0.034836702954898914
50.248,0.03608087091757387
50.252,0.038258164852255055
50.256,0.042301710730948676
50.26,0.042768273716951785
50.264,0.04681181959564541
50.268,0.04681181959564541
50.272,0.04727838258164852
50.276,0.04836702954898912
50.28,0.05272161741835148
50.284,0.053810264385692065
50.288,0.05256609642301711
50.292,0.05163297045101089
50.296,0.053188180404354586
50.3,0.049144634525660966
50.304,0.04665629860031104
50.308,0.042768273716951785
50.312,0.04090202177293935
50.316,0.0343701399688958
50.32,0.03234836702954899
50.324,0.030015552099533438
50.328,0.025194401244167962
50.332,0.019284603421461897
50.336,0.019906687402799376
50.34,0.02192846034214619
50.344,0.01866251944012442
50.348,0.016640746500777605
50.352,0.015863141524105753
50.356,0.012441679626749611
50.36,0.008864696734059098
50.364,0.009486780715396579
50.368,0.006376360808709175
50.372,0.006998444790046656
50.376,0.008864696734059098
50.38,0.013685847589424573
50.384,0.014774494556765163
50.388,0.015396578538102643
50.392,0.016796267496111975
50.396,0.018506998444790045
50.4,0.016329704510108865
50.404,0.014152410575427682
50.408,0.009175738724727838
50.412,0.005598755832037325
50.416,-0.00015552099533437013
50.42,-0.0029548989113530326
50.424,-0.004976671850699844
50.428,-0.009175738724727838
50.432,-0.013530326594090203
50.436,-0.012286158631415241
50.44,-0.012441679626749611
50.444,-0.014618973561430793
50.448,-0.015552099533437015
50.452,-0.016329704510108865
50.456,-0.015863141524105753
50.46,-0.014930015552099534
50.464,-0.012441679626749611
50.468,-0.009642301710730949
50.472,-0.01010886469673406
50.476,-0.007153965785381027
50.48,-0.004354587869362364
50.484,-0.0023328149300155523
50.488,-0.003421461897356143
50.492,-0.0026438569206842922
50.496,-0.0018662519440124418
50.5,-0.0027993779160186624
50.504,-0.004510108864696734
50.508,-0.004976671850699844
50.512,-0.005443234836702955
50.516,-0.006687402799377916
50.52,-0.007931570762052876
50.524,-0.008398133748055987
50.528,-0.01135303265940902
50.532,-0.016951788491446344
50.536,-0.01866251944012442
50.54,-0.020995334370139968
50.544,-0.028615863141524107
50.548,-0.03405909797822706
50.552,-0.03748055987558321
50.556,-0.0416796267496112
50.56,-0.042768273716951785
50.564,-0.04059097978227061
50.568,-0.03608087091757387
50.572,-0.03297045101088647
50.576,-0.0255054432348367
50.58,-0.02208398133748056
50.584,-0.028460342146189737
50.588,-0.039191290824261274
50.592,-0.0510108864696734
50.596,-0.05536547433903577
50.6,-0.05536547433903577
50.604,-0.053032659409020216
50.608,-0.04525660964230171
50.612,-0.03981337480559875
50.616,-0.035147744945567654
50.62,-0.030637636080870917
50.624,-0.028460342146189737
50.628,-0.028304821150855364
50.632,-0.03110419906687403
50.636,-0.030948678071539656
50.64,-0.031570762052877135
50.644,-0.03608087091757387
50.648,-0.039191290824261274
50.652,-0.03996889580093312
50.656,-0.042301710730948676
50.66,-0.04354587869362364
50.664,-0.0432348367029549
50.668,-0.0447900466562986
50.672,-0.047900466562986
50.676,-0.04821150855365474
50.68,-0.04743390357698289
50.684,-0.047900466562986
50.688,-0.050388802488335924
50.692,-0.049766718506998445
50.696,-0.04681181959564541
50.7,-0.04556765163297045
50.704,-0.045878693623639194
50.708,-0.0447900466562986
50.712,-0.046034214618973564
50.716,-0.04743390357698289
50.72,-0.049300155520995335
50.724,-0.049766718506998445
50.728,-0.05458786936236392
50.732,-0.0594090202177294
50.736,-0.060653188180404355
50.74,-0.059720062208398136
50.744,-0.06251944012441679
50.748,-0.06158631415241057
50.752,-0.05847589424572317
50.756,-0.0594090202177294
50.76,-0.05660964230171073
50.764,-0.05241057542768274
50.768,-0.049300155520995335
50.772,-0.04727838258164852
50.776,-0.04307931570762053
50.78,-0.038102643856920686
50.784,-0.03608087091757387
50.788,-0.03390357698289269
50.792,-0.03328149300155521
50.796,-0.030637636080870917
50.8,-0.029393468118195955
50.804,-0.030793157076205287
50.808,-0.031726283048211505
50.812,-0.0343701399688958
50.816,-0.039191290824261274
50.82,-0.042301710730948676
50.824,-0.0447900466562986
50.828,-0.04836702954898912
50.832,-0.053499222395023326
50.836,-0.05287713841368585
50.84,-0.05225505443234837
50.844,-0.05660964230171073
50.848,-0.05909797822706065
50.852,-0.059720062208398136
50.856,-0.06298600311041991
50.86,-0.06220839813374806
50.864,-0.061275272161741834
50.868,-0.05894245723172628
50.872,-0.061119751166407464
50.876,-0.05909797822706065
50.88,-0.05909797822706065
50.884,-0.05660964230171073
50.888,-0.05847589424572317
50.892,-0.05660964230171073
50.896,-0.05272161741835148
50.9,-0.05147744945567652
50.904,-0.053499222395023326
50.908,-0.05474339035769829
50.912,-0.05723172628304821
50.916,-0.060342146189735615
50.92,-0.060186625194401246
50.924,-0.061275272161741834
50.928,-0.06531881804043546
50.932,-0.07013996889580093
50.936,-0.07076205287713841
50.94,-0.06842923794712286
50.944,-0.07247278382581648
50.948,-0.07091757387247279
50.952,-0.06951788491446345
50.956,-0.06796267496111975
50.96,-0.06531881804043546
50.964,-0.06267496111975117
50.968,-0.059720062208398136
50.972,-0.060031104199066876
50.976,-0.05443234836702955
50.98,-0.049611197511664075
50.984,-0.04541213063763608
50.988,-0.042301710730948676
50.992,-0.039502332814930013
50.996,-0.03545878693623639
51.0,-0.03343701399688958
51.004,-0.031570762052877135
51.008,-0.031570762052877135
51.012,-0.03328149300155521
51.016,-0.03670295489891135
51.02,-0.039502332814930013
51.024,-0.04385692068429238
51.028,-0.048678071539657856
51.032,-0.0552099533437014
51.036,-0.056920684292379474
51.04,-0.057076205287713844
51.044,-0.060031104199066876
51.048,-0.06205287713841368
51.052,-0.05863141524105754
51.056,-0.05800933125972006
51.06,-0.056920684292379474
51.064,-0.050388802488335924
51.068,-0.04696734059097978
51.072,-0.046189735614307934
51.076,-0.04105754276827372
51.08,-0.03530326594090202
51.084,-0.03250388802488336
51.088,-0.029237947122861586
51.092,-0.027216174183514776
51.096,-0.024416796267496113
51.1,-0.02223950233281493
51.104,-0.024261275272161743
51.108,-0.025660964230171075
51.112,-0.03110419906687403
51.116,-0.039191290824261274
51.12,-0.046189735614307934
51.124,-0.049766718506998445
51.128,-0.05723172628304821
51.132,-0.0667185069984448
51.136,-0.06749611197511664
51.14,-0.07107309486780715
51.144,-0.07480559875583204
51.148,-0.07573872472783826
51.152,-0.07418351477449456
51.156,-0.07216174183514774
51.16,-0.06842923794712286
51.164,-0.060497667185069985
51.168,-0.05660964230171073
51.172,-0.0510108864696734
51.176,-0.04416796267496112
51.18,-0.03576982892690513
51.184,-0.030015552099533438
51.188,-0.024572317262830483
51.192,-0.019129082426127528
51.196,-0.014152410575427682
51.2,-0.009642301710730949
51.204,-0.008398133748055987
51.208,-0.007309486780715396
51.212,-0.006687402799377916
51.216,-0.009953343701399688
51.22,-0.010575427682737169
51.224,-0.012908242612752722
51.228,-0.016796267496111975
51.232,-0.02255054432348367
51.236,-0.024883359253499222
51.24,-0.028304821150855364
51.244,-0.03452566096423017
51.248,-0.038724727838258165
51.252,-0.039346811819595644
51.256,-0.04059097978227061
51.26,-0.039191290824261274
51.264,-0.03530326594090202
51.268,-0.03405909797822706
51.272,-0.03203732503888025
51.276,-0.026127527216174184
51.28,-0.018351477449455676
51.284,-0.013530326594090203
51.288,-0.008709175738724729
51.292,-0.0035769828926905133
51.296,0.002488335925349922
51.3,0.007776049766718507
51.304,0.012597200622083981
51.308,0.016329704510108865
51.312,0.019284603421461897
51.316,0.01866251944012442
51.32,0.019906687402799376
51.324,0.01866251944012442
51.328,0.014307931570762053
51.332,0.008553654743390357
51.336,0.007465007776049767
51.34,0.004043545878693624
51.344,-0.0018662519440124418
51.348,-0.006220839813374806
51.352,-0.01026438569206843
51.356,-0.014152410575427682
51.36,-0.014774494556765163
51.364,-0.014152410575427682
51.368,-0.013685847589424573
51.372,-0.015396578538102643
51.376,-0.01135303265940902
51.38,-0.006065318818040436
51.384,-0.002177293934681182
51.388,0.00046656298600311044
51.392,0.0057542768273716955
51.396,0.012441679626749611
51.4,0.018195956454121306
51.404,0.024416796267496113
51.408,0.028926905132192846
51.412,0.030482115085536547
51.416,0.030015552099533438
51.42,0.03250388802488336
51.424,0.03421461897356143
51.428,0.03234836702954899
51.432,0.028615863141524107
51.436,0.029860031104199068
51.44,0.029237947122861586
51.444,0.026127527216174184
51.448,0.0223950233281493
51.452,0.02052877138413686
51.456,0.018040435458786936
51.46,0.02052877138413686
51.464,0.026905132192846033
51.468,0.03312597200622084
51.472,0.0401244167962675
51.476,0.04852255054432349
51.48,0.05536547433903577
51.484,0.05054432348367029
51.488,0.04027993779160187
51.492,0.030793157076205287
51.496,0.02255054432348367
51.5,0.021150855365474338
51.504,0.02534992223950233
51.508,0.029860031104199068
51.512,0.035147744945567654
51.516,0.03561430793157076
51.52,0.039346811819595644
51.524,0.039346811819595644
51.528,0.039191290824261274
51.532,0.03421461897356143
51.536,0.03359253499222395
51.54,0.030482115085536547
51.544,0.02270606531881804
51.548,0.015863141524105753
51.552,0.01166407465007776
51.556,0.006065318818040436
51.56,0.0038880248833592537
51.564,0.0038880248833592537
51.568,0.002021772939346812
51.572,0.0023328149300155523
51.576,0.004976671850699844
51.58,0.01073094867807154
51.584,0.014152410575427682
51.588,0.017262830482115084
51.592,0.021150855365474338
51.596,0.025972006220839814
51.6,0.031726283048211505
51.604,0.03623639191290824
51.608,0.039191290824261274
51.612,0.04416796267496112
51.616,0.046189735614307934
51.62,0.049144634525660966
51.624,0.05287713841368585
51.628,0.0510108864696734
51.632,0.04805598755832037
51.636,0.049300155520995335
51.64,0.049144634525660966
51.644,0.04525660964230171
51.648,0.04339035769828927
51.652,0.0416796267496112
51.656,0.038880248833592534
51.66,0.03732503888024884
51.664,0.038102643856920686
51.668,0.037791601866251946
51.672,0.03545878693623639
51.676,0.03561430793157076
51.68,0.03670295489891135
51.684,0.03670295489891135
51.688,0.03390357698289269
51.692,0.0343701399688958
51.696,0.03670295489891135
51.7,0.03701399688958009
51.704,0.03732503888024884
51.708,0.03701399688958009
51.712,0.03701399688958009
51.716,0.03421461897356143
51.72,0.03390357698289269
51.724,0.03312597200622084
51.728,0.028460342146189737
51.732,0.02208398133748056
51.736,0.020995334370139968
51.74,0.018506998444790045
51.744,0.012908242612752722
51.748,0.008087091757387248
51.752,0.0027993779160186624
51.756,-0.005598755832037325
51.76,-0.01088646967340591
51.764,-0.015085536547433904
51.768,-0.02052877138413686
51.772,-0.026749611197511663
51.776,-0.030171073094867808
51.78,-0.030015552099533438
51.784,-0.03234836702954899
51.788,-0.03608087091757387
51.792,-0.03701399688958009
51.796,-0.03732503888024884
51.8,-0.039191290824261274
51.804,-0.037636080870917576
51.808,-0.038724727838258165
51.812,-0.039191290824261274
51.816,-0.04136858475894246
51.82,-0.04121306376360809
51.824,-0.0401244167962675
51.828,-0.042301710730948676
51.832,-0.04339035769828927
51.836,-0.042612752721617415
51.84,-0.039191290824261274
51.844,-0.042146189735614306
51.848,-0.0416796267496112
51.852,-0.04105754276827372
51.856,-0.042146189735614306
51.86,-0.042301710730948676
51.864,-0.04136858475894246
51.868,-0.042301710730948676
51.872,-0.046189735614307934
51.876,-0.04681181959564541
51.88,-0.04665629860031104
51.884,-0.04821150855365474
51.888,-0.05116640746500778
51.892,-0.05552099533437014
51.896,-0.05583203732503888
51.9,-0.05800933125972006
51.904,-0.060186625194401246
51.908,-0.059875583203732506
51.912,-0.061430793157076204
51.916,-0.06220839813374806
51.92,-0.06158631415241057
51.924,-0.061430793157076204
51.928,-0.06220839813374806
51.932,-0.0645412130637636
51.936,-0.06158631415241057
51.94,-0.05909797822706065
51.944,-0.060342146189735615
51.948,-0.05785381026438569
51.952,-0.057076205287713844
51.956,-0.056920684292379474
51.96,-0.05396578538102644
51.964,-0.049144634525660966
51.968,-0.04712286158631415
51.972,-0.04852255054432349
51.976,-0.04650077760497667
51.98,-0.0432348367029549
51.984,-0.042146189735614306
51.988,-0.042612752721617415
51.992,-0.041990668740279936
51.996,-0.04043545878693624
52.0,-0.039191290824261274
52.004,-0.038569206842923795
52.008,-0.03670295489891135
52.012,-0.03561430793157076
52.016,-0.03685847589424572
52.02,-0.03716951788491446
52.024,-0.038258164852255055
52.028,-0.04370139968895801
52.032,-0.049766718506998445
52.036,-0.05147744945567652
52.04,-0.05225505443234837
52.044,-0.05863141524105754
52.048,-0.06236391912908243
52.052,-0.06640746500777606
52.056,-0.07356143079315708
52.06,-0.07636080870917573
52.064,-0.07589424572317263
52.068,-0.07729393468118195
52.072,-0.07682737169517885
52.076,-0.07667185069984447
52.08,-0.07433903576982892
52.084,-0.07091757387247279
52.088,-0.06998444790046657
52.092,-0.06982892690513219
52.096,-0.06936236391912909
52.1,-0.06982892690513219
52.104,-0.07153965785381027
52.108,-0.07356143079315708
52.112,-0.07511664074650078
52.116,-0.07776049766718507
52.12,-0.07822706065318819
52.124,-0.0791601866251944
52.128,-0.08273716951788491
52.132,-0.0864696734059098
52.136,-0.08460342146189735
52.14,-0.08273716951788491
52.144,-0.08351477449455677
52.148,-0.08351477449455677
52.152,-0.08087091757387248
52.156,-0.07993779160186625
52.16,-0.07651632970451011
52.164,-0.07387247278382582
52.168,-0.07107309486780715
52.172,-0.06998444790046657
52.176,-0.06485225505443235
52.18,-0.05847589424572317
52.184,-0.05536547433903577
52.188,-0.05085536547433903
52.192,-0.047900466562986
52.196,-0.0416796267496112
52.2,-0.04105754276827372
52.204,-0.038413685847589425
52.208,-0.03685847589424572
52.212,-0.03608087091757387
52.216,-0.03623639191290824
52.22,-0.03343701399688958
52.224,-0.029237947122861586
52.228,-0.029237947122861586
52.232,-0.030171073094867808
52.236,-0.0255054432348367
52.24,-0.023017107309486782
52.244,-0.02363919129082426
52.248,-0.02223950233281493
52.252,-0.02037325038880249
52.256,-0.0208398133748056
52.26,-0.02037325038880249
52.264,-0.015241057542768274
52.268,-0.014307931570762053
52.272,-0.013374805598755831
52.276,-0.0119751166407465
52.28,-0.008398133748055987
52.284,-0.008398133748055987
52.288,-0.008398133748055987
52.292,-0.006220839813374806
52.296,-0.004976671850699844
52.3,-0.003265940902021773
52.304,-0.002488335925349922
52.308,-0.0009331259720062209
52.312,0.0009331259720062209
52.316,-0.0015552099533437014
52.32,-0.00031104199066874026
52.324,-0.0
52.328,-0.004043545878693624
52.332,-0.007309486780715396
52.336,-0.006531881804043546
52.34,-0.003421461897356143
52.344,-0.0006220839813374805
52.348,0.007153965785381027
52.352,0.017573872472783827
52.356,0.0223950233281493
